post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,attribute:Display,attribute_data:Display,attribute:OS,attribute_data:OS,attribute:Processor,attribute_data:Processor,attribute:Rear Camera,attribute_data:Rear Camera,attribute:pa_color,attribute_data:pa_color
Premier 20L Digital Microwave With Grill,premier-20l-digital-microwave-with-grill,,12771,"<ul style=""font-weight: 400;"">
 	<li>Digital control panel for easy navigation.</li>
 	<li>12/24 Hour clock system for precise timing.</li>
 	<li>6 microwave power levels for customized cooking.</li>
 	<li>Quick start option for faster cooking.</li>
 	<li>Defrost setting for safe thawing.</li>
 	<li>8 Auto cooking menus for culinary creativity.</li>
 	<li>Audible cooking end signal.</li>
 	<li>Modern handle door design.</li>
 	<li>Glass turntable for even cooking.</li>
 	<li>Clean white cavity for contemporary aesthetics.</li>
</ul>","<ul style=""font-weight: 400;"">
 	<li>Digital control panel for easy navigation.</li>
 	<li>12/24 Hour clock system for precise timing.</li>
 	<li>6 microwave power levels for customized cooking.</li>
 	<li>Quick start option for faster cooking.</li>
 	<li>Defrost setting for safe thawing.</li>
 	<li>8 Auto cooking menus for culinary creativity.</li>
 	<li>Audible cooking end signal.</li>
 	<li>Modern handle door design.</li>
 	<li>Glass turntable for even cooking.</li>
 	<li>Clean white cavity for contemporary aesthetics.</li>
</ul>",Published,,0,2023-09-09 11:06:05,1,open,,,,no,no,,15000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,https://powertoolsplugke.co.ke/wp-content/uploads/2024/11/1-2023-09-09T140323.296.jpg ! alt :  ! title : 1 - 2023-09-09T140323.296 ! desc :  ! caption : ,,https://powertoolsplugke.co.ke/product/premier-20l-digital-microwave-with-grill/,0,,,,,,,,,,,,,,simple,,Home Appliances,,,,,,,,,,,,,
Premier 4 Gas Burner Cooker With Oven Auto Ignition Standing All Gas Cooker,premier-4-gas-burner-cooker-with-oven-auto-ignition-standing-all-gas-cooker,,12780,"<ul>
 	<li>4 gas burners</li>
 	<li>45-liter oven with auto ignition</li>
 	<li>Sleek stainless steel finish</li>
 	<li>Easy to clean</li>
</ul>","<ul>
 	<li>4 gas burners</li>
 	<li>45-liter oven with auto ignition</li>
 	<li>Sleek stainless steel finish</li>
 	<li>Easy to clean</li>
</ul>",Published,,0,2023-09-09 11:40:52,1,open,,,,no,no,,25000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,https://powertoolsplugke.co.ke/wp-content/uploads/2024/11/1-2023-09-09T143020.303.jpg ! alt :  ! title : 1 - 2023-09-09T143020.303 ! desc :  ! caption : ,,https://powertoolsplugke.co.ke/product/premier-4-gas-burner-cooker-with-oven-auto-ignition-standing-all-gas-cooker/,0,,,,,,,,,,,,,,simple,,Home Appliances,,,,,,,,,,,,,
Premier 2pc Premier High Quality Wall Fan,premier-2pc-premier-high-quality-wall-fan,,12783,"Premier High quality wall fan store products are affordable, innovative and durable. For every household and kitchen need, Our store has an appliance that will make every task simple and fun and turns your house into a home","Premier High quality wall fan store products are affordable, innovative and durable. For every household and kitchen need, Our store has an appliance that will make every task simple and fun and turns your house into a home",Published,,0,2023-09-09 11:52:04,1,open,,,,no,no,,7999,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,https://powertoolsplugke.co.ke/wp-content/uploads/2024/11/1-2023-09-09T144813.425.jpg ! alt :  ! title : 1 - 2023-09-09T144813.425 ! desc :  ! caption : ,,https://powertoolsplugke.co.ke/product/premier-2pc-premier-high-quality-wall-fan/,0,,,,,,,,,,,,,,simple,,Air Conditioners,,,,,,,,,,,,,
Oraimo Boom Powerful Portable Wiress Speaker- Black,oraimo-boom-powerful-portable-wiress-speaker-black,,12814,"<ul>
 	<li>Size: 360*132*133mm</li>
 	<li>BT Version: V5.0</li>
 	<li>BT Range: 10m</li>
 	<li>Frequency Response: 85Hz-16KHz</li>
 	<li>Battery Capacity: 3600mAh</li>
 	<li>Play Time: 6 hours（Lights On); 7 hours (Lights Off)</li>
 	<li>Speaker Output: 30W</li>
</ul>","<ul>
 	<li>Size: 360*132*133mm</li>
 	<li>BT Version: V5.0</li>
 	<li>BT Range: 10m</li>
 	<li>Frequency Response: 85Hz-16KHz</li>
 	<li>Battery Capacity: 3600mAh</li>
 	<li>Play Time: 6 hours（Lights On); 7 hours (Lights Off)</li>
 	<li>Speaker Output: 30W</li>
</ul>",Published,,0,2023-09-11 10:33:41,1,open,,,,no,no,,9999,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,https://powertoolsplugke.co.ke/wp-content/uploads/2024/11/1-2023-09-11T123933.704.jpg ! alt :  ! title : 1 - 2023-09-11T123933.704 ! desc :  ! caption :  | https://powertoolsplugke.co.ke/wp-content/uploads/2024/11/2-16.jpg ! alt :  ! title : 2 (16) ! desc :  ! caption : ,,https://powertoolsplugke.co.ke/product/oraimo-boom-powerful-portable-wiress-speaker-black/,0,,,,,,,,,,,,,,simple,,Speakers & Audio,,,,,,,,,,,,,
Mk TV Guard Voltage Protector,mk-tv-guard-voltage-protector,,12821,"<ul>
 	<li>High Voltage disconnect.</li>
 	<li>Low Voltage protection.</li>
 	<li>Microprocessor control.</li>
 	<li>Spike/surge protection.</li>
 	<li>Power back surge protection.</li>
 	<li>Lightning protection.</li>
 	<li>Protects LED/LCD TV up to 65-inch &amp; Home Entertainment System.</li>
</ul>","<ul>
 	<li>High Voltage disconnect.</li>
 	<li>Low Voltage protection.</li>
 	<li>Microprocessor control.</li>
 	<li>Spike/surge protection.</li>
 	<li>Power back surge protection.</li>
 	<li>Lightning protection.</li>
 	<li>Protects LED/LCD TV up to 65-inch &amp; Home Entertainment System.</li>
</ul>",Published,,0,2023-09-11 14:34:05,1,open,,,,no,no,,1200,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,https://powertoolsplugke.co.ke/wp-content/uploads/2024/11/1-2023-09-11T171404.301.jpg ! alt :  ! title : 1 - 2023-09-11T171404.301 ! desc :  ! caption : ,,https://powertoolsplugke.co.ke/product/mk-tv-guard-voltage-protector/,0,,,,,,,,,,,,,,simple,,Accessories,,,,,,,,,,,,,
Nunix Z58 hot and normal Dispensers,nunix-z58-hot-and-normal-dispensers,,12824,"<ul>
 	<li>Hot &amp; NORMAL Free Standing water dispenser</li>
 	<li>Smarter and Stronger</li>
 	<li>Storage cabinet in bottom</li>
 	<li>Stainless steel tank for hygienic water</li>
 	<li>Overheat Protection</li>
 	<li>Low power consumption</li>
 	<li>Fully new PT material</li>
</ul>","<ul>
 	<li>Hot &amp; NORMAL Free Standing water dispenser</li>
 	<li>Smarter and Stronger</li>
 	<li>Storage cabinet in bottom</li>
 	<li>Stainless steel tank for hygienic water</li>
 	<li>Overheat Protection</li>
 	<li>Low power consumption</li>
 	<li>Fully new PT material</li>
</ul>",Published,,0,2023-09-11 14:45:38,1,open,,,,no,no,,6500,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,https://powertoolsplugke.co.ke/wp-content/uploads/2023/09/nunix.jpg ! alt :  ! title : nunix ! desc :  ! caption : ,,https://powertoolsplugke.co.ke/product/nunix-z58-hot-and-normal-dispensers/,0,,,,,,,,,,,,,,simple,,Home Appliances,,,,,,,,,,,,,
Premier Earth Auger With Free Drill Bits Fence Hole Digger 4 Stroke Petrol Engine,premier-earth-auger-with-free-drill-bits-fence-hole-digger-4-stroke-petrol-engine,,12838,"<ul>
 	<li>Powerful four-stroke engine</li>
 	<li>Durable steel construction</li>
 	<li>Three free drill bits (150mm, 200mm, and 250mm)</li>
 	<li>Easy to start</li>
 	<li>Low maintenance</li>
 	<li>German technology</li>
</ul>","<ul>
 	<li>Powerful four-stroke engine</li>
 	<li>Durable steel construction</li>
 	<li>Three free drill bits (150mm, 200mm, and 250mm)</li>
 	<li>Easy to start</li>
 	<li>Low maintenance</li>
 	<li>German technology</li>
</ul>",Published,,0,2023-09-12 10:44:56,1,open,,,,no,no,,39999,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,https://powertoolsplugke.co.ke/wp-content/uploads/2024/11/1-2023-09-12T132817.052.jpg ! alt :  ! title : 1 - 2023-09-12T132817.052 ! desc :  ! caption : ,,https://powertoolsplugke.co.ke/product/premier-earth-auger-with-free-drill-bits-fence-hole-digger-4-stroke-petrol-engine/,0,,,,,,,,,,,,,,simple,,Drills,,,,,,,,,,,,,
"Ailyons New Alyon Three Tap Dispenser Hot,cold And Normal",ailyons-new-alyon-three-tap-dispenser-hotcold-and-normal,,12845,"<ul>
 	<li>This water dispenser appeals to preferences of everyone in your office by dispensing cold water</li>
 	<li> Hot water and even room temperature water with a simple .</li>
 	<li>This water dispenser appeals to preferences of everyone in your office by dispensing cold water,</li>
 	<li>Hot water and even room temperature water with a simple ...</li>
</ul>","<ul>
 	<li>This water dispenser appeals to preferences of everyone in your office by dispensing cold water</li>
 	<li> Hot water and even room temperature water with a simple .</li>
 	<li>This water dispenser appeals to preferences of everyone in your office by dispensing cold water,</li>
 	<li>Hot water and even room temperature water with a simple ...</li>
</ul>",Published,,0,2023-09-12 12:26:45,1,open,,,,no,no,,10500,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,https://powertoolsplugke.co.ke/wp-content/uploads/2024/11/1-2023-09-12T152800.913-1.jpg ! alt :  ! title : 1 - 2023-09-12T152800.913 ! desc :  ! caption :  | https://powertoolsplugke.co.ke/wp-content/uploads/2024/11/1-2023-09-12T152401.223.jpg ! alt :  ! title : 1 - 2023-09-12T152401.223 ! desc :  ! caption : ,,https://powertoolsplugke.co.ke/product/ailyons-new-alyon-three-tap-dispenser-hotcold-and-normal/,0,,,,,,,,,,,,,,simple,,Home Appliances,,,,,,,,,,,,,
Nunix 138L Large Capacity Double Door Fridge,nunix-138l-large-capacity-double-door-fridge,,12849,"<ul>
 	<li>Capacity:138 Litres</li>
 	<li>Double Door</li>
 	<li>Toughened Glass Shelves – For Durability</li>
 	<li>Energy Saving</li>
 	<li>CFC Free</li>
 	<li>Stylish Handle</li>
 	<li>Door light</li>
 	<li>Fully tropicalized compressor</li>
</ul>","<ul>
 	<li>Capacity:138 Litres</li>
 	<li>Double Door</li>
 	<li>Toughened Glass Shelves – For Durability</li>
 	<li>Energy Saving</li>
 	<li>CFC Free</li>
 	<li>Stylish Handle</li>
 	<li>Door light</li>
 	<li>Fully tropicalized compressor</li>
</ul>",Published,,0,2023-09-12 13:17:23,1,open,,,,no,no,,35500,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,https://powertoolsplugke.co.ke/wp-content/uploads/2024/11/1-2023-09-12T161512.649.jpg ! alt :  ! title : 1 - 2023-09-12T161512.649 ! desc :  ! caption :  | https://powertoolsplugke.co.ke/wp-content/uploads/2024/11/2-18.jpg ! alt :  ! title : 2 (18) ! desc :  ! caption : ,,https://powertoolsplugke.co.ke/product/nunix-138l-large-capacity-double-door-fridge/,0,,,,,,,,,,,,,,simple,,Refrigerators,,,,,,,,,,,,,
Rashnik Double Coil Hot Plate 2000W,rashnik-double-coil-hot-plate-2000watts,,12866,"<ul>
 	<li>Portable double spiral hot plate</li>
 	<li>Powerful for faster heating</li>
 	<li>Spiral burner spreads heat</li>
 	<li>Adjustable temperature control</li>
 	<li>Power ready on light</li>
 	<li>Easy to clean</li>
</ul>","<ul>
 	<li>Portable double spiral hot plate</li>
 	<li>Powerful for faster heating</li>
 	<li>Spiral burner spreads heat</li>
 	<li>Adjustable temperature control</li>
 	<li>Power ready on light</li>
 	<li>Easy to clean</li>
</ul>",Published,,0,2023-09-12 16:53:07,1,open,,,,no,no,,3500,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,https://powertoolsplugke.co.ke/wp-content/uploads/2024/11/1-2023-09-12T194912.306.jpg ! alt :  ! title : 1 - 2023-09-12T194912.306 ! desc :  ! caption : ,,https://powertoolsplugke.co.ke/product/rashnik-double-coil-hot-plate-2000watts/,0,,,,,,,,,,,,,,simple,,Home Appliances,,,,,,,,,,,,,
Solar Light 120W High Power Outdoor Security Solar LED Street Light,solar-light-120watts-high-power-outdoor-security-solar-led-street-light-2,,12909,"<ul>
 	<li>Power: 120W</li>
 	<li>Hours: Up to 12 Hours</li>
 	<li>Poly-Crystalline Solar Panel</li>
 	<li>Light Colour: White/Warm White</li>
 	<li>Class IP65</li>
 	<li>Automatic Sensor &amp; Manual On/Off Switch</li>
 	<li>High Brightness &amp; Durability</li>
 	<li>Low light decay, good colour renderingWater resistant, durable and corrosion resistant</li>
</ul>","<ul>
 	<li>Power: 120W</li>
 	<li>Hours: Up to 12 Hours</li>
 	<li>Poly-Crystalline Solar Panel</li>
 	<li>Light Colour: White/Warm White</li>
 	<li>Class IP65</li>
 	<li>Automatic Sensor &amp; Manual On/Off Switch</li>
 	<li>High Brightness &amp; Durability</li>
 	<li>Low light decay, good colour renderingWater resistant, durable and corrosion resistant</li>
</ul>",Published,,0,2023-09-15 08:08:35,1,open,,,,no,no,,6500,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,https://powertoolsplugke.co.ke/wp-content/uploads/2024/11/1-2023-09-15T110524.225.jpg ! alt :  ! title : 1 - 2023-09-15T110524.225 ! desc :  ! caption : ,,https://powertoolsplugke.co.ke/product/solar-light-120watts-high-power-outdoor-security-solar-led-street-light-2/,0,,,,,,,,,,,,,,simple,,Solar Street Lights,,,,,,,,,,,,,
Dp Light 1000W Commercial Dusk To Dawn Street Light Solar Powered Security Floodlight,dp-light-1000w-commercial-dusk-to-dawn-street-light-solar-powered-security-floodlight,,12912,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li>[80000LM Ultra Brightness Solar Street Light]This solar street light has built-in high-brightness energy-saving LED beads with large chips and high lumen, solar street light powered with 6500k color temperature</li>
 	<li>[220° Large Wide Angle]CET-124 is a double-sided multi-array design commercial street light. The illumination area can cover up to 1800 sq.ft. We recommend installing solar street lights at a height of 13-20 feet above the ground to effectively light up the street and offer area lighting for walking at night.</li>
 	<li>[INTELLIGENT CONTROL ] — The solar lamp is equipped with a remote control providing convenient use in long-distance. Please choose different lighting modes ( Light Sensing Mode, Motion Sensing Mode ) and light brightness for your needs. There are 4 levels of brightness that can be adjusted. Provide 5 Timing sets: 2H/3H/5H/6H/8H.</li>
 	<li>[Premium Quality Solar Panels]25% higher photovoltaic conversion rate, fast energy storage, battery capacity up to , fully charged in 6-8 hours (even on rainy days)</li>
 	<li>[Long Working Battery Life]This solar street light has a 3.2V-20,000mAh battery that can last up to many hours. They work from dusk to dawn and remain lit the following day, providing warmth and brightness similar to that of the sun. We provide 2 years product warranty service.</li>
 	<li>[0 Electricity Bill] 1000W solar street light provides max 80000LM super brighter daylight at full night; battery (lifetime up to 50000+ hours), a full charge takes 6-8 hours, continuous work lighting 15-24 hours (100% power-25% power brightness). No extra hard-wire is needed, which saves costs on installation and maintenance, 0 electricity bills as well.</li>
 	<li>[Sensitive radar sensing and remote control] The solar outdoor light is equipped with a motion-sensing function and can be controlled by remote control at the same time. The solar street light waterproof has a motion sensing distance of approximately 25 feet, and the remote control can operate from a distance of approximately 25ft</li>
</ul>","<ul class=""a-unordered-list a-vertical a-spacing-mini"">
 	<li>[80000LM Ultra Brightness Solar Street Light]This solar street light has built-in high-brightness energy-saving LED beads with large chips and high lumen, solar street light powered with 6500k color temperature</li>
 	<li>[220° Large Wide Angle]CET-124 is a double-sided multi-array design commercial street light. The illumination area can cover up to 1800 sq.ft. We recommend installing solar street lights at a height of 13-20 feet above the ground to effectively light up the street and offer area lighting for walking at night.</li>
 	<li>[INTELLIGENT CONTROL ] — The solar lamp is equipped with a remote control providing convenient use in long-distance. Please choose different lighting modes ( Light Sensing Mode, Motion Sensing Mode ) and light brightness for your needs. There are 4 levels of brightness that can be adjusted. Provide 5 Timing sets: 2H/3H/5H/6H/8H.</li>
 	<li>[Premium Quality Solar Panels]25% higher photovoltaic conversion rate, fast energy storage, battery capacity up to , fully charged in 6-8 hours (even on rainy days)</li>
 	<li>[Long Working Battery Life]This solar street light has a 3.2V-20,000mAh battery that can last up to many hours. They work from dusk to dawn and remain lit the following day, providing warmth and brightness similar to that of the sun. We provide 2 years product warranty service.</li>
 	<li>[0 Electricity Bill] 1000W solar street light provides max 80000LM super brighter daylight at full night; battery (lifetime up to 50000+ hours), a full charge takes 6-8 hours, continuous work lighting 15-24 hours (100% power-25% power brightness). No extra hard-wire is needed, which saves costs on installation and maintenance, 0 electricity bills as well.</li>
 	<li>[Sensitive radar sensing and remote control] The solar outdoor light is equipped with a motion-sensing function and can be controlled by remote control at the same time. The solar street light waterproof has a motion sensing distance of approximately 25 feet, and the remote control can operate from a distance of approximately 25ft</li>
</ul>",Published,,0,2023-09-15 08:32:05,1,open,,,,no,no,,10500,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,https://powertoolsplugke.co.ke/wp-content/uploads/2024/11/1-2023-09-15T112724.846.jpg ! alt :  ! title : 1 - 2023-09-15T112724.846 ! desc :  ! caption : ,,https://powertoolsplugke.co.ke/product/dp-light-1000w-commercial-dusk-to-dawn-street-light-solar-powered-security-floodlight/,0,,,,,,,,,,,,,,simple,,Solar Street Lights,,,,,,,,,,,,,
Infinisolar 2kva 2KW Infini Solar Hybrid Must Inverter Vpm 1800 Series,infinisolar-2kva-2kw-infini-solar-hybrid-must-inverter-vpm-1800-series,,12915,"'- Rated power: 220VAC/50Hz- 2KVA/ 2KW/ 24V 70AMPPT
<ul class=""arrow-style ls1"">
 	<li>Pure sine wave output</li>
 	<li>Smart LCD setting (Working modes, Charge Current, Charge Voltage, etc).</li>
 	<li>Bult in MPPT 70A solar charge controller</li>
 	<li>Combining solar system, AC utility, and battery power source to supply continuous power</li>
 	<li>Overload, short circuit and Deep discharge protection</li>
 	<li>Cold start function</li>
 	<li>Support USB, RS485 monitoring function</li>
 	<li>WIFI remote monitoring (optional)</li>
 	<li>Compatible to generator</li>
</ul>","'- Rated power: 220VAC/50Hz- 2KVA/ 2KW/ 24V 70AMPPT
<ul class=""arrow-style ls1"">
 	<li>Pure sine wave output</li>
 	<li>Smart LCD setting (Working modes, Charge Current, Charge Voltage, etc).</li>
 	<li>Bult in MPPT 70A solar charge controller</li>
 	<li>Combining solar system, AC utility, and battery power source to supply continuous power</li>
 	<li>Overload, short circuit and Deep discharge protection</li>
 	<li>Cold start function</li>
 	<li>Support USB, RS485 monitoring function</li>
 	<li>WIFI remote monitoring (optional)</li>
 	<li>Compatible to generator</li>
 	<li></li>
</ul>",Published,,0,2023-09-15 11:49:16,1,open,,,,no,no,,47500,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,https://powertoolsplugke.co.ke/wp-content/uploads/2024/11/1-2023-09-15T144751.257.jpg ! alt :  ! title : 1 - 2023-09-15T144751.257 ! desc :  ! caption : ,,https://powertoolsplugke.co.ke/product/infinisolar-2kva-2kw-infini-solar-hybrid-must-inverter-vpm-1800-series/,0,,,,,,,,,,,,,,simple,,Solar Inverters,,,,,,,,,,,,,
24V 250W High Lift Submersible Direct Solar Pump Connection DC Solar Silver,24v-250w-high-lift-submersible-direct-solar-pump-connection-dc-solar-silver,,12918,"The Solar-Powered direct water pump Kit is conveniently powered by energy from sunlight, no external batteries or electricity needed. The solar water pump has a Water output of 1500 L/Hr, can do 50 Meters pull depths (Best for up to 150 feet well/borehole).

OTHER FEATURES:

Can pump water from a river at 2000 l/hr with fairly sloppy area for 3 kilometers

No need for battery and solar controller

Can work with solar panels only (2 panels of 150 watts)

Can pump water from fairly sloppy area to 3 Kilometers

Horse pump 1.5 hp

Does not need a controller

Should NOT be used with inverter

Can go dry without damage i.e no need for float switch

Product has a life span of 15-20Years

Solar-powered submersible pump suitable for wells and boreholes 4 inch diameter or larger.

No need for solar charge controller, i.e. connect the two wires of the pump directly to solar panel.

No need for float switch. The pump can run dry without damage. Profile

This pump is best for small/Medium sale use i.e where water requirement is between 10,000 to 15,000 liters per day.

Very good for irrigation.","The Solar-Powered direct water pump Kit is conveniently powered by energy from sunlight, no external batteries or electricity needed. The solar water pump has a Water output of 1500 L/Hr, can do 50 Meters pull depths (Best for up to 150 feet well/borehole).

OTHER FEATURES:

Can pump water from a river at 2000 l/hr with fairly sloppy area for 3 kilometers

No need for battery and solar controller

Can work with solar panels only (2 panels of 150 watts)

Can pump water from fairly sloppy area to 3 Kilometers

Horse pump 1.5 hp

Does not need a controller

Should NOT be used with inverter

Can go dry without damage i.e no need for float switch

Product has a life span of 15-20Years

Solar-powered submersible pump suitable for wells and boreholes 4 inch diameter or larger.

No need for solar charge controller, i.e. connect the two wires of the pump directly to solar panel.

No need for float switch. The pump can run dry without damage. Profile

This pump is best for small/Medium sale use i.e where water requirement is between 10,000 to 15,000 liters per day.

Very good for irrigation.",Published,,0,2023-09-15 13:25:59,1,open,,,,no,no,,12000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,https://powertoolsplugke.co.ke/wp-content/uploads/2024/11/16838822049381a0eab616d064c54b093d70c91073bda_720.jpg.webp ! alt :  ! title : 16838822049381a0eab616d064c54b093d70c91073bda_720.jpg ! desc :  ! caption : ,,https://powertoolsplugke.co.ke/product/24v-250w-high-lift-submersible-direct-solar-pump-connection-dc-solar-silver/,0,,,,,,,,,,,,,,simple,,Water Pumps,,,,,,,,,,,,,
